-1.9512,-1.9337,-1.9163,-1.8987,-1.8812,-1.8638,-1.8462,-1.8287,-1.8113,-1.7938,-1.7762,-1.7588,-1.7413,-1.7237,-1.7063,-1.6888,-1.6712,-1.6538,-1.6363,-1.6187,-1.6012,-1.5838,-1.5662,-1.5488,-1.5313,-1.5137,-1.4962,-1.4788,-1.4612,-1.4438,-1.4263,-1.4087,-1.3912,-1.3738,-1.3563,-1.3388,-1.3213,-1.3038,-1.2862,-1.2688,-1.2513,-1.2338,-1.2163,-1.1988,-1.1812,-1.1638,-1.1463,-1.1288,-1.1113,-1.0938,-1.0762,-1.0587,-1.0413,-1.0238,-1.0063,-0.98875,-0.97125,-0.95375,-0.93625,-0.91875,-0.90125,-0.88375,-0.86625,-0.84875,-0.83125,-0.81375,-0.79625,-0.77875,-0.76125,-0.74375,-0.72625,-0.70875,-0.69125,-0.67375,-0.65625,-0.63875,-0.62125,-0.60375,-0.58625,-0.56875,-0.55125,-0.53375,-0.51625,-0.49875,-0.48125,-0.46375,-0.44625,-0.42875,-0.41125,-0.39375,-0.37625,-0.35875,-0.34125,-0.32375,-0.30625,-0.28875,-0.27125,-0.25375,-0.23625,-0.21875,-0.20125,-0.18375,-0.16625,-0.14875,-0.13125,-0.11375,-0.09625,-0.07875,-0.06125,-0.04375,-0.02625,-0.00875,0.00875,0.02625,0.04375,0.06125,0.07875,0.09625,0.11375,0.13125,0.14875,0.16625,0.18375,0.20125,0.21875,0.23625,0.25375,0.27125,0.28875,0.30625,0.32375,0.34125,0.35875,0.37625,0.39375,0.41125,0.42875,0.44625,0.46375,0.48125,0.49875,0.51625,0.53375,0.55125,0.56875,0.58625,0.60375,0.62125,0.63875,0.65625,0.67375,0.69125,0.70875,0.72625,0.74375,0.76125,0.77875,0.79625,0.81375,0.83125,0.84875,0.86625,0.88375,0.90125,0.91875,0.93625,0.95375,0.97125,0.98875,1.0062,1.0237,1.0412,1.0587,1.0762,1.0937,1.1112,1.1287,1.1462,1.1637,1.1812,1.1987,1.2162,1.2337,1.2512,1.2687,1.2862,1.3037,1.3212,1.3387,1.3562,1.3737,1.3912,1.4087,1.4262,1.4437,1.4612,1.4787,1.4962,1.5137,1.5312,1.5487,1.5662,1.5837,1.6012,1.6187,1.6362,1.6537,1.6712,1.6887,1.7062,1.7237,1.7412,1.7587,1.7762,1.7937,1.8112,1.8287,1.8462,1.8637,1.8812,1.8987,1.9162,1.9337,1.9512
-1.9512,-1.9337,-1.9163,-1.8987,-1.8812,-1.8638,-1.8462,-1.8287,-1.8113,-1.7938,-1.7762,-1.7588,-1.7413,-1.7237,-1.7063,-1.6888,-1.6712,-1.6538,-1.6363,-1.6187,-1.6012,-1.5838,-1.5662,-1.5488,-1.5313,-1.5137,-1.4962,-1.4788,-1.4612,-1.4438,-1.4263,-1.4087,-1.3912,-1.3738,-1.3563,-1.3388,-1.3213,-1.3038,-1.2862,-1.2688,-1.2513,-1.2338,-1.2163,-1.1988,-1.1812,-1.1638,-1.1463,-1.1288,-1.1113,-1.0938,-1.0762,-1.0587,-1.0413,-1.0238,-1.0063,-0.98875,-0.97125,-0.95375,-0.93625,-0.91875,-0.90125,-0.88375,-0.86625,-0.84875,-0.83125,-0.81375,-0.79625,-0.77875,-0.76125,-0.74375,-0.72625,-0.70875,-0.69125,-0.67375,-0.65625,-0.63875,-0.62125,-0.60375,-0.58625,-0.56875,-0.55125,-0.53375,-0.51625,-0.49875,-0.48125,-0.46375,-0.44625,-0.42875,-0.41125,-0.39375,-0.37625,-0.35875,-0.34125,-0.32375,-0.30625,-0.28875,-0.27125,-0.25375,-0.23625,-0.21875,-0.20125,-0.18375,-0.16625,-0.14875,-0.13125,-0.11375,-0.09625,-0.07875,-0.06125,-0.04375,-0.02625,-0.00875,0.00875,0.02625,0.04375,0.06125,0.07875,0.09625,0.11375,0.13125,0.14875,0.16625,0.18375,0.20125,0.21875,0.23625,0.25375,0.27125,0.28875,0.30625,0.32375,0.34125,0.35875,0.37625,0.39375,0.41125,0.42875,0.44625,0.46375,0.48125,0.49875,0.51625,0.53375,0.55125,0.56875,0.58625,0.60375,0.62125,0.63875,0.65625,0.67375,0.69125,0.70875,0.72625,0.74375,0.76125,0.77875,0.79625,0.81375,0.83125,0.84875,0.86625,0.88375,0.90125,0.91875,0.93625,0.95375,0.97125,0.98875,1.0062,1.0237,1.0412,1.0587,1.0762,1.0937,1.1112,1.1287,1.1462,1.1637,1.1812,1.1987,1.2162,1.2337,1.2512,1.2687,1.2862,1.3037,1.3212,1.3387,1.3562,1.3737,1.3912,1.4087,1.4262,1.4437,1.4612,1.4787,1.4962,1.5137,1.5312,1.5487,1.5662,1.5837,1.6012,1.6187,1.6362,1.6537,1.6712,1.6887,1.7062,1.7237,1.7412,1.7587,1.7762,1.7937,1.8112,1.8287,1.8462,1.8637,1.8812,1.8987,1.9162,1.9337,1.9512
-1.9512,-1.9337,-1.9163,-1.8987,-1.8812,-1.8638,-1.8462,-1.8287,-1.8113,-1.7938,-1.7762,-1.7588,-1.7413,-1.7237,-1.7063,-1.6888,-1.6712,-1.6538,-1.6363,-1.6187,-1.6012,-1.5838,-1.5662,-1.5488,-1.5313,-1.5137,-1.4962,-1.4788,-1.4612,-1.4438,-1.4263,-1.4087,-1.3912,-1.3738,-1.3563,-1.3388,-1.3213,-1.3038,-1.2862,-1.2688,-1.2513,-1.2338,-1.2163,-1.1988,-1.1812,-1.1638,-1.1463,-1.1288,-1.1113,-1.0938,-1.0762,-1.0587,-1.0413,-1.0238,-1.0063,-0.98875,-0.97125,-0.95375,-0.93625,-0.91875,-0.90125,-0.88375,-0.86625,-0.84875,-0.83125,-0.81375,-0.79625,-0.77875,-0.76125,-0.74375,-0.72625,-0.70875,-0.69125,-0.67375,-0.65625,-0.63875,-0.62125,-0.60375,-0.58625,-0.56875,-0.55125,-0.53375,-0.51625,-0.49875,-0.48125,-0.46375,-0.44625,-0.42875,-0.41125,-0.39375,-0.37625,-0.35875,-0.34125,-0.32375,-0.30625,-0.28875,-0.27125,-0.25375,-0.23625,-0.21875,-0.20125,-0.18375,-0.16625,-0.14875,-0.13125,-0.11375,-0.09625,-0.07875,-0.06125,-0.04375,-0.02625,-0.00875,0.00875,0.02625,0.04375,0.06125,0.07875,0.09625,0.11375,0.13125,0.14875,0.16625,0.18375,0.20125,0.21875,0.23625,0.25375,0.27125,0.28875,0.30625,0.32375,0.34125,0.35875,0.37625,0.39375,0.41125,0.42875,0.44625,0.46375,0.48125,0.49875,0.51625,0.53375,0.55125,0.56875,0.58625,0.60375,0.62125,0.63875,0.65625,0.67375,0.69125,0.70875,0.72625,0.74375,0.76125,0.77875,0.79625,0.81375,0.83125,0.84875,0.86625,0.88375,0.90125,0.91875,0.93625,0.95375,0.97125,0.98875,1.0062,1.0237,1.0412,1.0587,1.0762,1.0937,1.1112,1.1287,1.1462,1.1637,1.1812,1.1987,1.2162,1.2337,1.2512,1.2687,1.2862,1.3037,1.3212,1.3387,1.3562,1.3737,1.3912,1.4087,1.4262,1.4437,1.4612,1.4787,1.4962,1.5137,1.5312,1.5487,1.5662,1.5837,1.6012,1.6187,1.6362,1.6537,1.6712,1.6887,1.7062,1.7237,1.7412,1.7587,1.7762,1.7937,1.8112,1.8287,1.8462,1.8637,1.8812,1.8987,1.9162,1.9337,1.9512
-1.9512,-1.9337,-1.9163,-1.8987,-1.8812,-1.8638,-1.8462,-1.8287,-1.8113,-1.7938,-1.7762,-1.7588,-1.7413,-1.7237,-1.7063,-1.6888,-1.6712,-1.6538,-1.6363,-1.6187,-1.6012,-1.5838,-1.5662,-1.5488,-1.5313,-1.5137,-1.4962,-1.4788,-1.4612,-1.4438,-1.4263,-1.4087,-1.3912,-1.3738,-1.3563,-1.3388,-1.3213,-1.3038,-1.2862,-1.2688,-1.2513,-1.2338,-1.2163,-1.1988,-1.1812,-1.1638,-1.1463,-1.1288,-1.1113,-1.0938,-1.0762,-1.0587,-1.0413,-1.0238,-1.0063,-0.98875,-0.97125,-0.95375,-0.93625,-0.91875,-0.90125,-0.88375,-0.86625,-0.84875,-0.83125,-0.81375,-0.79625,-0.77875,-0.76125,-0.74375,-0.72625,-0.70875,-0.69125,-0.67375,-0.65625,-0.63875,-0.62125,-0.60375,-0.58625,-0.56875,-0.55125,-0.53375,-0.51625,-0.49875,-0.48125,-0.46375,-0.44625,-0.42875,-0.41125,-0.39375,-0.37625,-0.35875,-0.34125,-0.32375,-0.30625,-0.28875,-0.27125,-0.25375,-0.23625,-0.21875,-0.20125,-0.18375,-0.16625,-0.14875,-0.13125,-0.11375,-0.09625,-0.07875,-0.06125,-0.04375,-0.02625,-0.00875,0.00875,0.02625,0.04375,0.06125,0.07875,0.09625,0.11375,0.13125,0.14875,0.16625,0.18375,0.20125,0.21875,0.23625,0.25375,0.27125,0.28875,0.30625,0.32375,0.34125,0.35875,0.37625,0.39375,0.41125,0.42875,0.44625,0.46375,0.48125,0.49875,0.51625,0.53375,0.55125,0.56875,0.58625,0.60375,0.62125,0.63875,0.65625,0.67375,0.69125,0.70875,0.72625,0.74375,0.76125,0.77875,0.79625,0.81375,0.83125,0.84875,0.86625,0.88375,0.90125,0.91875,0.93625,0.95375,0.97125,0.98875,1.0062,1.0237,1.0412,1.0587,1.0762,1.0937,1.1112,1.1287,1.1462,1.1637,1.1812,1.1987,1.2162,1.2337,1.2512,1.2687,1.2862,1.3037,1.3212,1.3387,1.3562,1.3737,1.3912,1.4087,1.4262,1.4437,1.4612,1.4787,1.4962,1.5137,1.5312,1.5487,1.5662,1.5837,1.6012,1.6187,1.6362,1.6537,1.6712,1.6887,1.7062,1.7237,1.7412,1.7587,1.7762,1.7937,1.8112,1.8287,1.8462,1.8637,1.8812,1.8987,1.9162,1.9337,1.9512
-1.9512,-1.9337,-1.9163,-1.8987,-1.8812,-1.8638,-1.8462,-1.8287,-1.8113,-1.7938,-1.7762,-1.7588,-1.7413,-1.7237,-1.7063,-1.6888,-1.6712,-1.6538,-1.6363,-1.6187,-1.6012,-1.5838,-1.5662,-1.5488,-1.5313,-1.5137,-1.4962,-1.4788,-1.4612,-1.4438,-1.4263,-1.4087,-1.3912,-1.3738,-1.3563,-1.3388,-1.3213,-1.3038,-1.2862,-1.2688,-1.2513,-1.2338,-1.2163,-1.1988,-1.1812,-1.1638,-1.1463,-1.1288,-1.1113,-1.0938,-1.0762,-1.0587,-1.0413,-1.0238,-1.0063,-0.98875,-0.97125,-0.95375,-0.93625,-0.91875,-0.90125,-0.88375,-0.86625,-0.84875,-0.83125,-0.81375,-0.79625,-0.77875,-0.76125,-0.74375,-0.72625,-0.70875,-0.69125,-0.67375,-0.65625,-0.63875,-0.62125,-0.60375,-0.58625,-0.56875,-0.55125,-0.53375,-0.51625,-0.49875,-0.48125,-0.46375,-0.44625,-0.42875,-0.41125,-0.39375,-0.37625,-0.35875,-0.34125,-0.32375,-0.30625,-0.28875,-0.27125,-0.25375,-0.23625,-0.21875,-0.20125,-0.18375,-0.16625,-0.14875,-0.13125,-0.11375,-0.09625,-0.07875,-0.06125,-0.04375,-0.02625,-0.00875,0.00875,0.02625,0.04375,0.06125,0.07875,0.09625,0.11375,0.13125,0.14875,0.16625,0.18375,0.20125,0.21875,0.23625,0.25375,0.27125,0.28875,0.30625,0.32375,0.34125,0.35875,0.37625,0.39375,0.41125,0.42875,0.44625,0.46375,0.48125,0.49875,0.51625,0.53375,0.55125,0.56875,0.58625,0.60375,0.62125,0.63875,0.65625,0.67375,0.69125,0.70875,0.72625,0.74375,0.76125,0.77875,0.79625,0.81375,0.83125,0.84875,0.86625,0.88375,0.90125,0.91875,0.93625,0.95375,0.97125,0.98875,1.0062,1.0237,1.0412,1.0587,1.0762,1.0937,1.1112,1.1287,1.1462,1.1637,1.1812,1.1987,1.2162,1.2337,1.2512,1.2687,1.2862,1.3037,1.3212,1.3387,1.3562,1.3737,1.3912,1.4087,1.4262,1.4437,1.4612,1.4787,1.4962,1.5137,1.5312,1.5487,1.5662,1.5837,1.6012,1.6187,1.6362,1.6537,1.6712,1.6887,1.7062,1.7237,1.7412,1.7587,1.7762,1.7937,1.8112,1.8287,1.8462,1.8637,1.8812,1.8987,1.9162,1.9337,1.9512
-1.9512,-1.9337,-1.9163,-1.8987,-1.8812,-1.8638,-1.8462,-1.8287,-1.8113,-1.7938,-1.7762,-1.7588,-1.7413,-1.7237,-1.7063,-1.6888,-1.6712,-1.6538,-1.6363,-1.6187,-1.6012,-1.5838,-1.5662,-1.5488,-1.5313,-1.5137,-1.4962,-1.4788,-1.4612,-1.4438,-1.4263,-1.4087,-1.3912,-1.3738,-1.3563,-1.3388,-1.3213,-1.3038,-1.2862,-1.2688,-1.2513,-1.2338,-1.2163,-1.1988,-1.1812,-1.1638,-1.1463,-1.1288,-1.1113,-1.0938,-1.0762,-1.0587,-1.0413,-1.0238,-1.0063,-0.98875,-0.97125,-0.95375,-0.93625,-0.91875,-0.90125,-0.88375,-0.86625,-0.84875,-0.83125,-0.81375,-0.79625,-0.77875,-0.76125,-0.74375,-0.72625,-0.70875,-0.69125,-0.67375,-0.65625,-0.63875,-0.62125,-0.60375,-0.58625,-0.56875,-0.55125,-0.53375,-0.51625,-0.49875,-0.48125,-0.46375,-0.44625,-0.42875,-0.41125,-0.39375,-0.37625,-0.35875,-0.34125,-0.32375,-0.30625,-0.28875,-0.27125,-0.25375,-0.23625,-0.21875,-0.20125,-0.18375,-0.16625,-0.14875,-0.13125,-0.11375,-0.09625,-0.07875,-0.06125,-0.04375,-0.02625,-0.00875,0.00875,0.02625,0.04375,0.06125,0.07875,0.09625,0.11375,0.13125,0.14875,0.16625,0.18375,0.20125,0.21875,0.23625,0.25375,0.27125,0.28875,0.30625,0.32375,0.34125,0.35875,0.37625,0.39375,0.41125,0.42875,0.44625,0.46375,0.48125,0.49875,0.51625,0.53375,0.55125,0.56875,0.58625,0.60375,0.62125,0.63875,0.65625,0.67375,0.69125,0.70875,0.72625,0.74375,0.76125,0.77875,0.79625,0.81375,0.83125,0.84875,0.86625,0.88375,0.90125,0.91875,0.93625,0.95375,0.97125,0.98875,1.0062,1.0237,1.0412,1.0587,1.0762,1.0937,1.1112,1.1287,1.1462,1.1637,1.1812,1.1987,1.2162,1.2337,1.2512,1.2687,1.2862,1.3037,1.3212,1.3387,1.3562,1.3737,1.3912,1.4087,1.4262,1.4437,1.4612,1.4787,1.4962,1.5137,1.5312,1.5487,1.5662,1.5837,1.6012,1.6187,1.6362,1.6537,1.6712,1.6887,1.7062,1.7237,1.7412,1.7587,1.7762,1.7937,1.8112,1.8287,1.8462,1.8637,1.8812,1.8987,1.9162,1.9337,1.9512
-1.9512,-1.9337,-1.9163,-1.8987,-1.8812,-1.8638,-1.8462,-1.8287,-1.8113,-1.7938,-1.7762,-1.7588,-1.7413,-1.7237,-1.7063,-1.6888,-1.6712,-1.6538,-1.6363,-1.6187,-1.6012,-1.5838,-1.5662,-1.5488,-1.5313,-1.5137,-1.4962,-1.4788,-1.4612,-1.4438,-1.4263,-1.4087,-1.3912,-1.3738,-1.3563,-1.3388,-1.3213,-1.3038,-1.2862,-1.2688,-1.2513,-1.2338,-1.2163,-1.1988,-1.1812,-1.1638,-1.1463,-1.1288,-1.1113,-1.0938,-1.0762,-1.0587,-1.0413,-1.0238,-1.0063,-0.98875,-0.97125,-0.95375,-0.93625,-0.91875,-0.90125,-0.88375,-0.86625,-0.84875,-0.83125,-0.81375,-0.79625,-0.77875,-0.76125,-0.74375,-0.72625,-0.70875,-0.69125,-0.67375,-0.65625,-0.63875,-0.62125,-0.60375,-0.58625,-0.56875,-0.55125,-0.53375,-0.51625,-0.49875,-0.48125,-0.46375,-0.44625,-0.42875,-0.41125,-0.39375,-0.37625,-0.35875,-0.34125,-0.32375,-0.30625,-0.28875,-0.27125,-0.25375,-0.23625,-0.21875,-0.20125,-0.18375,-0.16625,-0.14875,-0.13125,-0.11375,-0.09625,-0.07875,-0.06125,-0.04375,-0.02625,-0.00875,0.00875,0.02625,0.04375,0.06125,0.07875,0.09625,0.11375,0.13125,0.14875,0.16625,0.18375,0.20125,0.21875,0.23625,0.25375,0.27125,0.28875,0.30625,0.32375,0.34125,0.35875,0.37625,0.39375,0.41125,0.42875,0.44625,0.46375,0.48125,0.49875,0.51625,0.53375,0.55125,0.56875,0.58625,0.60375,0.62125,0.63875,0.65625,0.67375,0.69125,0.70875,0.72625,0.74375,0.76125,0.77875,0.79625,0.81375,0.83125,0.84875,0.86625,0.88375,0.90125,0.91875,0.93625,0.95375,0.97125,0.98875,1.0062,1.0237,1.0412,1.0587,1.0762,1.0937,1.1112,1.1287,1.1462,1.1637,1.1812,1.1987,1.2162,1.2337,1.2512,1.2687,1.2862,1.3037,1.3212,1.3387,1.3562,1.3737,1.3912,1.4087,1.4262,1.4437,1.4612,1.4787,1.4962,1.5137,1.5312,1.5487,1.5662,1.5837,1.6012,1.6187,1.6362,1.6537,1.6712,1.6887,1.7062,1.7237,1.7412,1.7587,1.7762,1.7937,1.8112,1.8287,1.8462,1.8637,1.8812,1.8987,1.9162,1.9337,1.9512
-1.9512,-1.9337,-1.9163,-1.8987,-1.8812,-1.8638,-1.8462,-1.8287,-1.8113,-1.7938,-1.7762,-1.7588,-1.7413,-1.7237,-1.7063,-1.6888,-1.6712,-1.6538,-1.6363,-1.6187,-1.6012,-1.5838,-1.5662,-1.5488,-1.5313,-1.5137,-1.4962,-1.4788,-1.4612,-1.4438,-1.4263,-1.4087,-1.3912,-1.3738,-1.3563,-1.3388,-1.3213,-1.3038,-1.2862,-1.2688,-1.2513,-1.2338,-1.2163,-1.1988,-1.1812,-1.1638,-1.1463,-1.1288,-1.1113,-1.0938,-1.0762,-1.0587,-1.0413,-1.0238,-1.0063,-0.98875,-0.97125,-0.95375,-0.93625,-0.91875,-0.90125,-0.88375,-0.86625,-0.84875,-0.83125,-0.81375,-0.79625,-0.77875,-0.76125,-0.74375,-0.72625,-0.70875,-0.69125,-0.67375,-0.65625,-0.63875,-0.62125,-0.60375,-0.58625,-0.56875,-0.55125,-0.53375,-0.51625,-0.49875,-0.48125,-0.46375,-0.44625,-0.42875,-0.41125,-0.39375,-0.37625,-0.35875,-0.34125,-0.32375,-0.30625,-0.28875,-0.27125,-0.25375,-0.23625,-0.21875,-0.20125,-0.18375,-0.16625,-0.14875,-0.13125,-0.11375,-0.09625,-0.07875,-0.06125,-0.04375,-0.02625,-0.00875,0.00875,0.02625,0.04375,0.06125,0.07875,0.09625,0.11375,0.13125,0.14875,0.16625,0.18375,0.20125,0.21875,0.23625,0.25375,0.27125,0.28875,0.30625,0.32375,0.34125,0.35875,0.37625,0.39375,0.41125,0.42875,0.44625,0.46375,0.48125,0.49875,0.51625,0.53375,0.55125,0.56875,0.58625,0.60375,0.62125,0.63875,0.65625,0.67375,0.69125,0.70875,0.72625,0.74375,0.76125,0.77875,0.79625,0.81375,0.83125,0.84875,0.86625,0.88375,0.90125,0.91875,0.93625,0.95375,0.97125,0.98875,1.0062,1.0237,1.0412,1.0587,1.0762,1.0937,1.1112,1.1287,1.1462,1.1637,1.1812,1.1987,1.2162,1.2337,1.2512,1.2687,1.2862,1.3037,1.3212,1.3387,1.3562,1.3737,1.3912,1.4087,1.4262,1.4437,1.4612,1.4787,1.4962,1.5137,1.5312,1.5487,1.5662,1.5837,1.6012,1.6187,1.6362,1.6537,1.6712,1.6887,1.7062,1.7237,1.7412,1.7587,1.7762,1.7937,1.8112,1.8287,1.8462,1.8637,1.8812,1.8987,1.9162,1.9337,1.9512
-1.9512,-1.9337,-1.9163,-1.8987,-1.8812,-1.8638,-1.8462,-1.8287,-1.8113,-1.7938,-1.7762,-1.7588,-1.7413,-1.7237,-1.7063,-1.6888,-1.6712,-1.6538,-1.6363,-1.6187,-1.6012,-1.5838,-1.5662,-1.5488,-1.5313,-1.5137,-1.4962,-1.4788,-1.4612,-1.4438,-1.4263,-1.4087,-1.3912,-1.3738,-1.3563,-1.3388,-1.3213,-1.3038,-1.2862,-1.2688,-1.2513,-1.2338,-1.2163,-1.1988,-1.1812,-1.1638,-1.1463,-1.1288,-1.1113,-1.0938,-1.0762,-1.0587,-1.0413,-1.0238,-1.0063,-0.98875,-0.97125,-0.95375,-0.93625,-0.91875,-0.90125,-0.88375,-0.86625,-0.84875,-0.83125,-0.81375,-0.79625,-0.77875,-0.76125,-0.74375,-0.72625,-0.70875,-0.69125,-0.67375,-0.65625,-0.63875,-0.62125,-0.60375,-0.58625,-0.56875,-0.55125,-0.53375,-0.51625,-0.49875,-0.48125,-0.46375,-0.44625,-0.42875,-0.41125,-0.39375,-0.37625,-0.35875,-0.34125,-0.32375,-0.30625,-0.28875,-0.27125,-0.25375,-0.23625,-0.21875,-0.20125,-0.18375,-0.16625,-0.14875,-0.13125,-0.11375,-0.09625,-0.07875,-0.06125,-0.04375,-0.02625,-0.00875,0.00875,0.02625,0.04375,0.06125,0.07875,0.09625,0.11375,0.13125,0.14875,0.16625,0.18375,0.20125,0.21875,0.23625,0.25375,0.27125,0.28875,0.30625,0.32375,0.34125,0.35875,0.37625,0.39375,0.41125,0.42875,0.44625,0.46375,0.48125,0.49875,0.51625,0.53375,0.55125,0.56875,0.58625,0.60375,0.62125,0.63875,0.65625,0.67375,0.69125,0.70875,0.72625,0.74375,0.76125,0.77875,0.79625,0.81375,0.83125,0.84875,0.86625,0.88375,0.90125,0.91875,0.93625,0.95375,0.97125,0.98875,1.0062,1.0237,1.0412,1.0587,1.0762,1.0937,1.1112,1.1287,1.1462,1.1637,1.1812,1.1987,1.2162,1.2337,1.2512,1.2687,1.2862,1.3037,1.3212,1.3387,1.3562,1.3737,1.3912,1.4087,1.4262,1.4437,1.4612,1.4787,1.4962,1.5137,1.5312,1.5487,1.5662,1.5837,1.6012,1.6187,1.6362,1.6537,1.6712,1.6887,1.7062,1.7237,1.7412,1.7587,1.7762,1.7937,1.8112,1.8287,1.8462,1.8637,1.8812,1.8987,1.9162,1.9337,1.9512
-1.9512,-1.9337,-1.9163,-1.8987,-1.8812,-1.8638,-1.8462,-1.8287,-1.8113,-1.7938,-1.7762,-1.7588,-1.7413,-1.7237,-1.7063,-1.6888,-1.6712,-1.6538,-1.6363,-1.6187,-1.6012,-1.5838,-1.5662,-1.5488,-1.5313,-1.5137,-1.4962,-1.4788,-1.4612,-1.4438,-1.4263,-1.4087,-1.3912,-1.3738,-1.3563,-1.3388,-1.3213,-1.3038,-1.2862,-1.2688,-1.2513,-1.2338,-1.2163,-1.1988,-1.1812,-1.1638,-1.1463,-1.1288,-1.1113,-1.0938,-1.0762,-1.0587,-1.0413,-1.0238,-1.0063,-0.98875,-0.97125,-0.95375,-0.93625,-0.91875,-0.90125,-0.88375,-0.86625,-0.84875,-0.83125,-0.81375,-0.79625,-0.77875,-0.76125,-0.74375,-0.72625,-0.70875,-0.69125,-0.67375,-0.65625,-0.63875,-0.62125,-0.60375,-0.58625,-0.56875,-0.55125,-0.53375,-0.51625,-0.49875,-0.48125,-0.46375,-0.44625,-0.42875,-0.41125,-0.39375,-0.37625,-0.35875,-0.34125,-0.32375,-0.30625,-0.28875,-0.27125,-0.25375,-0.23625,-0.21875,-0.20125,-0.18375,-0.16625,-0.14875,-0.13125,-0.11375,-0.09625,-0.07875,-0.06125,-0.04375,-0.02625,-0.00875,0.00875,0.02625,0.04375,0.06125,0.07875,0.09625,0.11375,0.13125,0.14875,0.16625,0.18375,0.20125,0.21875,0.23625,0.25375,0.27125,0.28875,0.30625,0.32375,0.34125,0.35875,0.37625,0.39375,0.41125,0.42875,0.44625,0.46375,0.48125,0.49875,0.51625,0.53375,0.55125,0.56875,0.58625,0.60375,0.62125,0.63875,0.65625,0.67375,0.69125,0.70875,0.72625,0.74375,0.76125,0.77875,0.79625,0.81375,0.83125,0.84875,0.86625,0.88375,0.90125,0.91875,0.93625,0.95375,0.97125,0.98875,1.0062,1.0237,1.0412,1.0587,1.0762,1.0937,1.1112,1.1287,1.1462,1.1637,1.1812,1.1987,1.2162,1.2337,1.2512,1.2687,1.2862,1.3037,1.3212,1.3387,1.3562,1.3737,1.3912,1.4087,1.4262,1.4437,1.4612,1.4787,1.4962,1.5137,1.5312,1.5487,1.5662,1.5837,1.6012,1.6187,1.6362,1.6537,1.6712,1.6887,1.7062,1.7237,1.7412,1.7587,1.7762,1.7937,1.8112,1.8287,1.8462,1.8637,1.8812,1.8987,1.9162,1.9337,1.9512
